Club ID,Formatted Address,Address,Lat,Lng,Precisions
4574,"17961 33rd St, Maquoketa, Iowa, 52060","17961 W Summit St, Maquoketa, IA 52060, USA",42.0582142,-90.6908804,ROOFTOP
4591,"700 W Main St, Montezuma, Iowa, 50171","700 W Main St, Montezuma, IA 50171, USA",41.5833576,-92.5459854,RANGE_INTERPOLATED
4593,"10468 185th Ave, Moravia, Iowa, 52571","10468 185th Ave, Moravia, IA 52571, USA",40.891881,-92.9352123,RANGE_INTERPOLATED
4597,"1483 Humbolt Ave, Moville, Iowa, 51039","1483 Humbolt Ave, Moville, IA 51039, USA",42.4945212,-96.0610383,ROOFTOP
4599,"1820 Hwy 38 No, Muscatine, Iowa, 52761","1820 IA-38, Muscatine, IA 52761, USA",41.4748671,-91.0396598,ROOFTOP
4604,"2870 Deerwood Golf Dr, New London, Iowa, 52645","2870 Deerwood Golf Dr, New London, IA 52645, USA",40.8885528,-91.4171526,ROOFTOP
4610,"746 W Washington St, North English, Iowa, 52316","746 W Washington St, North English, IA 52316, USA",41.5175776,-92.0869934,ROOFTOP
4628,"1507 15th Ave W, Oskaloosa, Iowa, 52577","1507 15th Ave W, Oskaloosa, IA 52577, USA",41.280228,-92.6637654,ROOFTOP
4634,"32078 Highway #14, Parkersburg, Iowa, 50665","32078 IA-14, Parkersburg, IA 50665, USA",42.5850069,-92.7905583,ROOFTOP
4635,"1403 Highway 57, Parkersburg, Iowa, 50665","1403 IA-57, Parkersburg, IA 50665, USA",42.5709424,-92.7688413,ROOFTOP
4639,"16682 Thunder Hills Rd, Peosta, Iowa, 52068","16682 Thunder Hills Dr, Peosta, IA 52068, USA",42.451169,-90.815093,ROOFTOP
4643,"4825 Copper Creek Dr, Pleasant Hill, Iowa, 50317","4825 Copper Creek Dr, Pleasant Hill, IA 50327, USA",41.605637,-93.513613,GEOMETRIC_CENTER
4644,"25500 Valley Dr, Pleasant Valley, Iowa, 52767","25500 Valley Dr, Bettendorf, IA 52722, USA",41.5769422,-90.406925,ROOFTOP
4646,"310 NE 6th St, Pocahontas, Iowa, 50574","310 NE 6th St, Pocahontas, IA 50574, USA",42.7380762,-94.6516358,ROOFTOP
4655,"833 Foster Dr, Rhodes, Iowa, 50234","1102 330th St, Rhodes, IA 50234, USA",41.8768954,-93.210984,ROOFTOP
4669,"100 Wildcat Trl, Shellsburg, Iowa, 52332","100 Wildcat Trail, Shellsburg, IA 52332, USA",42.0882709,-91.8770618,ROOFTOP
4671,"700 11th Ave East, Sibley, Iowa, 51249","700 11th Ave, Sibley, IA 51249, USA",43.4013222,-95.7375536,RANGE_INTERPOLATED
4672,"2281 US Highway 275, Sidney, Iowa, 51652","2281 US-275, Sidney, IA 51652, USA",40.7181591,-95.6411945,GEOMETRIC_CENTER
4673,"1103 200th Ave, Sigourney, Iowa, 52591","1103 200th Ave, Sigourney, IA 52591, USA",41.3421879,-92.2105449,ROOFTOP
4674,"2595 Ridge Rd, Sioux Center, Iowa, 51250","2595 Ridge Rd, Sioux Center, IA 51250, USA",43.0503218,-96.1671989,ROOFTOP
4681,"6500 Whispering Creek Dr, Sioux City, Iowa, 51106","6500 Whispering Creek Dr, Sioux City, IA 51106, USA",42.4584532,-96.3142867,ROOFTOP
4683,"3113 Hwy 75, Sloan, Iowa, 51055","3113 Old Hwy 75, Sloan, IA 51055, USA",42.2358867,-96.2321184,ROOFTOP
4690,"1426 Hwy 105, St. Ansgar, Iowa, 50472","1426 Hwy 105, St Ansgar, IA 50472, USA",43.388576,-92.9388097,ROOFTOP
4704,"601 Chapin, Union, Iowa, 50258","601 Chapin St, Union, IA 50258, USA",42.2479401,-93.0657628,RANGE_INTERPOLATED
4717,"1600 Olympic Dr, Waterloo, Iowa, 50701","1600 Olympic Dr, Waterloo, IA 50701, USA",42.460913,-92.384932,ROOFTOP
4722,"705 8th Ave SW, Waverly, Iowa, 50677","705 8th Ave SW, Waverly, IA 50677, USA",42.7186115,-92.4796192,ROOFTOP
4725,"905 1st Ave, Wellman, Iowa, 52356","905 1st Ave, Wellman, IA 52356, USA",41.4691855,-91.8317701,ROOFTOP
4726,"900 Meadowbrook Lane, Wellsburg, Iowa, 50680","Meadowbrook Ln, Wellsburg, IA 50680, USA",42.4320741,-92.9330112,GEOMETRIC_CENTER
4729,"19 Greenview Lane, West Branch, Iowa, 52358","19 Greenview Ln, West Branch, IA 52358, USA",41.6802007,-91.3644878,ROOFTOP
4731,"1401 Glen Oaks, West Des Moines, Iowa, 50266","1401 Glen Oaks Dr, West Des Moines, IA 50266, USA",41.5519555,-93.7777126,ROOFTOP
4732,"1600 74th St, West Des Moines, Iowa, 50266","1600 S 11th St, West Des Moines, IA 50265, USA",41.5410125,-93.7172523,RANGE_INTERPOLATED
4734,"1600 74th St, West Des Moines, Iowa, 50266","1600 S 11th St, West Des Moines, IA 50265, USA",41.5410125,-93.7172523,RANGE_INTERPOLATED
4740,"3724 Lakeview Ln, Winterset, Iowa, 50273","3724 Lakeview Ln, Winterset, IA 50273, USA",41.3681342,-93.9957878,ROOFTOP
4744,"9036 Hwy 136, Wyoming, Iowa, 52362","9036 IA-136, Wyoming, IA 52362, USA",42.065077,-91.0125138,ROOFTOP
4759,"1500 Main St, Baldwin City, Kansas, 66006","1500 Main St, Baldwin City, KS 66006, USA",38.771949,-95.2000878,RANGE_INTERPOLATED
4764,"Road 27, Bird City, Kansas, 67731","Bird City, KS 67731, USA",39.7508287,-101.5329438,APPROXIMATE
4765,"100 E Lake Rd, Bonner Springs, Kansas, 66012","Lakewood Rd, Bonner Springs, KS 66012, USA",39.0688109,-94.889207,GEOMETRIC_CENTER
4769,"1567 County Road 2000, Caney, Kansas, 67333","County Rd 2000, Caney, KS 67333, USA",37.0526458,-95.910336,GEOMETRIC_CENTER
4773,"1 mi. S of Town, Chase, Kansas, 67524","Chase, KS 67524, USA",38.355011,-98.3495111,APPROXIMATE
4779,"1322 N Inglewood Ave, Coffeyville, Kansas, 67337","1322 N Inglewood Ave, Coffeyville, KS 67337, USA",37.0582635,-95.6791491,ROOFTOP
4781,"1085 N Country Club Dr, Colby, Kansas, 67701","1085 S Country Club Dr, Colby, KS 67701, USA",39.3825047,-101.0359442,RANGE_INTERPOLATED
4784,"600 W 13th Street, Concordia, Kansas, 66901","600 W 13th St, Concordia, KS 66901, USA",39.5629042,-97.6691481,ROOFTOP
4787,"7909 Wyandotte St, De Soto, Kansas, 66018","7909 Wyandotte St, Linwood, KS 66052, USA",38.9841502,-94.9597944,ROOFTOP
4794,"5 Miles North of Town, Downs, Kansas, 67437","Downs, KS 67437, USA",39.4986215,-98.5420098,APPROXIMATE
4800,"1801 N Rural, Emporia, Kansas, 66801","N Rural St, Emporia, KS 66801, USA",38.3989509,-96.187832,GEOMETRIC_CENTER
4803,"1563 N River Road, Eureka, Kansas, 67045","1563 River Rd, Eureka, KS 67045, USA",37.8396735,-96.3129947,RANGE_INTERPOLATED
4810,"15810 S Gardner Rd, Gardner, Kansas, 66030","15810 S Gardner Rd, Gardner, KS 66030, USA",38.8412319,-94.9277799,ROOFTOP
4811,"N Park Lake Rd, Garnett, Kansas, 66032","707 N Lake Rd, Garnett, KS 66032, USA",38.2904174,-95.2397352,ROOFTOP
4834,"9 Emerson Ln, Hutchinson, Kansas, 67504","9 Emerson Loop, Hutchinson, KS 67501, USA",38.0260444,-97.9192757,ROOFTOP
4843,"600 North Cheyenne Drive, Jetmore, Kansas, 67854","600 N Cheyenne Dr, Jetmore, KS 67854, USA",38.0962799,-99.9074899,GEOMETRIC_CENTER
4850,"202 E First St, La Crosse, Kansas, 67548","202 1st St, La Crosse, KS 67548, USA",38.5245408,-99.3120741,ROOFTOP
4872,"339 W. 18th St, Liberal, Kansas, 67901","339 E 18th St, Liberal, KS 67901, USA",37.0577751,-100.9182865,RANGE_INTERPOLATED
4879,"100 W Blair, Lyons, Kansas, 67554","100 E Blair St, Lyons, KS 67554, USA",38.3376371,-98.2030321,ROOFTOP
4882,"1531 N 10th St, Manhattan, Kansas, 66502","1531 N 10th St, Manhattan, KS 66502, USA",39.1950679,-96.5699994,RANGE_INTERPOLATED
4883,"4441 Ft Riley Blvd, Manhattan, Kansas, 66502","4441 Fort Riley Blvd, Manhattan, KS 66502, USA",39.153016,-96.623643,ROOFTOP
4885,"2101 East 190th Highway 256, Marion, Kansas, 66861","2101 190th, Marion, KS 66861, USA",38.3482287,-97.0406379,RANGE_INTERPOLATED
4891,"17189 O Road, Meade, Kansas, 67864","17189 O Rd, Meade, KS 67864, USA",37.2693555,-100.356258,RANGE_INTERPOLATED
4901,"North on Highway 283, Ness City, Kansas, 67560","207 N Pennsylvania Ave, Ness City, KS 67560, USA",38.4554027,-99.9053576,ROOFTOP
4902,"437 N Arrowhead Dr, New Strawn, Kansas, 66839","437 N Arrowhead Dr, New Strawn, KS 66839, USA",38.2666327,-95.7384517,RANGE_INTERPOLATED
4909,"P.O. Box 96, Oberlin, Kansas, 67449","Oberlin, KS 67749, USA",39.8183384,-100.528201,APPROXIMATE
4912,"26000 Shadow Glen Dr, Olathe, Kansas, 66061","26000 Shadow Glen St, Olathe, KS 66061, USA",38.9370851,-94.887725,GEOMETRIC_CENTER
4915,"1400 S 4th St, Osage City, Kansas, 66523","1400 S 4th St, Osage City, KS 66523, USA",38.6213578,-95.8294047,RANGE_INTERPOLATED
4923,"5615K Highway K92, Ozawkie, Kansas, 66070","5615K Highway K92, Meriden, KS 66512, USA",39.2303744,-95.5248812,ROOFTOP
4924,"29561 Old Kansas City Rd, Paola, Kansas, 66071","29561 Old Kansas City Rd, Paola, KS 66071, USA",38.5927209,-94.8691328,RANGE_INTERPOLATED
4925,"1447 25000 Rd, Parsons, Kansas, 67357","1447 25000 Rd, Parsons, KS 67357, USA",37.3549946,-95.2686932,RANGE_INTERPOLATED
4939,"W Hwy 36, Saint Francis, Kansas, 67756","700 US-36, St Francis, KS 67756, USA",39.7678144,-101.8084565,ROOFTOP
4946,"1500 N Montgomery St, Sedan, Kansas, 67361","1500 N Montgomery St, Sedan, KS 67361, USA",37.1348875,-96.1880525,RANGE_INTERPOLATED
4968,"1257 105th Road, Yates Center, Kansas, 66783","1257 105th Rd, Yates Center, KS 66783, USA",37.8718205,-95.7335529,RANGE_INTERPOLATED
4969,"2805 Seventy 6 Falls Road, Albany, Kentucky, 42602","Seventy 6 Falls Rd, Kentucky 42602, USA",36.7673322,-85.130844,GEOMETRIC_CENTER
4972,"12400 Osage Rd, Anchorage, Kentucky, 40223","12400 N Osage Rd, Anchorage, KY 40223, USA",38.2726831,-85.5284729,ROOFTOP
4973,"6333 State Route 1, Argillite, Kentucky, 41121","6333 KY-1, Argillite, KY 41121, USA",38.4919824,-82.8366727,ROOFTOP
4981,"406 Golf Course Rd, Beattyville, Kentucky, 41311","406 Golf Course Rd, Beattyville, KY 41311, USA",37.5573769,-83.7203763,ROOFTOP
4984,"104 Churchill Ct, Berea, Kentucky, 40403","104 Churchill Ct, Berea, KY 40403, USA",37.5775941,-84.2791624,ROOFTOP
4985,"1205 Sag Hollow Road, Booneville, Kentucky, 41314","1205 Sag Hollow Rd, Old Landing, KY 41311, USA",37.4633996,-83.6981131,ROOFTOP
4989,"1044 Covington Ave, Bowling Green, Kentucky, 42103","1044 Covington St, Bowling Green, KY 42103, USA",36.9770248,-86.4339652,ROOFTOP
4990,"950 Village Way, Bowling Green, Kentucky, 42122","950 Village Way, Bowling Green, KY 42103, USA",36.9057408,-86.3724587,ROOFTOP
4991,"1200 W Main St, Bowling Green, Kentucky, 42101","1200 W Main Ave, Bowling Green, KY 42101, USA",37.0095327,-86.4576677,ROOFTOP
4995,"205 Letts Rd, Brooks, Kentucky, 40109","205 Letts Rd, Brooks, KY 40109, USA",38.0836069,-85.7186264,ROOFTOP
4996,"5970 State Park Rd, Burkesville, Kentucky, 42717","5970 State Park Rd, Burkesville, KY 42717, USA",36.6386215,-85.2981537,ROOFTOP
4999,"317 Country Club Dr, Butler, Kentucky, 41040","317 Country Club Dr, Butler, KY 41006, USA",38.7572198,-84.3604132,ROOFTOP
5001,"3500 State Park Road Hwy 68, Cadiz, Kentucky, 42211","Lake Barkley State Resort Park, 3500 State Park Rd, Cadiz, KY 42211, USA",36.849967,-87.932064,ROOFTOP
5009,"1476 Pompeii Rd, Clay City, Kentucky, 40312","1476 Pompeii Rd, Clay City, KY 40312, USA",37.8650938,-83.9005633,ROOFTOP
5010,"365 Fife Lick Rd, Clay City, Kentucky, 40312","Fife Lick Rd, Clay City, KY 40312, USA",37.867669,-83.9182259,GEOMETRIC_CENTER
5011,"1125 US Highway 51 N, Clinton, Kentucky, 42031","1125 US-51, Clinton, KY 42031, USA",36.6900193,-89.0039901,ROOFTOP
5013,"424 Sweet Hollow Rd, Corbin, Kentucky, 40701","424 Lewis Hollow Rd, Corbin, KY 40701, USA",36.9829657,-84.0642978,ROOFTOP
5018,"990 Critttenden Rd Mt Zion, Crittenden, Kentucky, 41030","270 Crittenden Mt Zion Rd, Dry Ridge, KY 41035, USA",38.7644429,-84.6107639,ROOFTOP
5021,"6805 US Highway 62, Cunningham, Kentucky, 42035","6805 US-62, Bardwell, KY 42023, USA",36.9073318,-88.9024372,RANGE_INTERPOLATED
5023,"1486 Lexington Rd, Danville, Kentucky, 40423","1486 Lexington Rd, Danville, KY 40422, USA",37.6563585,-84.7431884,ROOFTOP
5026,"20781 Pennyrile Lodge Rd, Dawson Springs, Kentucky, 42408","20781 Pennyrile Lodge Rd, Dawson Springs, KY 42408, USA",37.0728172,-87.6637,ROOFTOP
5034,"57 Jenny Green Rd, Falls of Rough, Kentucky, 40119","57 Jenny Green Rd, Falls of Rough, KY 40119, USA",37.5888255,-86.5538342,ROOFTOP
5037,"1469 Maysville Rd, Flemingsburg, Kentucky, 41041","1469 Maysville Rd, Flemingsburg, KY 41041, USA",38.4406982,-83.7477342,ROOFTOP
5040,"4024 Bullion Blvd, Fort Knox, Kentucky, 40121","4024 Bullion Blvd, Fort Knox, KY 40121, USA",37.8984417,-85.9596239,RANGE_INTERPOLATED
5058,"1441 State Hwy 181 South, Greenville, Kentucky, 42345","1441 KY-181, Greenville, KY 42345, USA",37.2187816,-87.1945125,RANGE_INTERPOLATED
5060,"1509 South Highway 3001, Harlan, Kentucky, 40831","Hwy 3001, Kentucky 40818, USA",36.8154453,-83.2724797,GEOMETRIC_CENTER
5063,"317 KY-271, Hawesville, Kentucky, 42351","317 KY-271, Hawesville, KY 42348, USA",37.90578,-86.8021346,RANGE_INTERPOLATED
5064,"102 Cardinal Dr, Hazard, Kentucky, 41701","102 Cardinal Dr, Hazard, KY 41701, USA",37.233548,-83.174656,RANGE_INTERPOLATED
5072,"303 Country Club Ln, Hopkinsville, Kentucky, 42240","303 Country Club Ln, Hopkinsville, KY 42240, USA",36.8368918,-87.4945124,ROOFTOP
5076,"1602 Kirkland Ave, Irvine, Kentucky, 40336","1602 Kirkland Ave, Ravenna, KY 40472, USA",37.6839447,-83.9597831,RANGE_INTERPOLATED
5077,"81 Mulligan Ln, Jackson, Kentucky, 41339","Mulligan Ln, Kentucky 41339, USA",37.5736462,-83.3147269,GEOMETRIC_CENTER
5079,"586 Golf Course Lane, Jenkins, Kentucky, 41537","586 Cs-2072, Jenkins, KY 41537, USA",37.1749206,-82.6509853,ROOFTOP
5081,"2145 La Center Rd, La Center, Kentucky, 42056","2145 La Center Rd, La Center, KY 42056, USA",37.0167925,-88.9610471,ROOFTOP
5084,"200 Club House Dr, Lancaster, Kentucky, 40444","200 Clubhouse Dr, Lancaster, KY 40444, USA",37.7729744,-84.7032171,RANGE_INTERPOLATED
5085,"1450 Fox Creek Road, Lawrenceburg, Kentucky, 40342","1450 Fox Creek Rd, Lawrenceburg, KY 40342, USA",38.0186717,-84.9314729,ROOFTOP
5087,"520 Fairway Dr, Lebanon, Kentucky, 40033","520 Fairway Dr, Lebanon, KY 40033, USA",37.5944228,-85.2609698,ROOFTOP
5088,"1 Torrey Pines Dr, Ledbetter, Kentucky, 42058","Torrey Pines Drive, Ledbetter, KY 42058, USA",37.0480628,-88.4796151,GEOMETRIC_CENTER
5091,"1410 Golf Course Rd, Louisa, Kentucky, 41230","1410 Golf Course Rd, Louisa, KY 41230, USA",38.0717442,-82.6948642,ROOFTOP
5094,"755 Park Ave, Madisonville, Kentucky, 42431","755 Park Ave Ct, Madisonville, KY 42431, USA",37.3218725,-87.4840232,ROOFTOP
5096,"521 Big Hickory Rd, Manchester, Kentucky, 40962","521 Old Hickory Dr, Manchester, KY 40962, USA",37.1731887,-83.7491677,ROOFTOP
5101,"1099 Hwy 68 S, Maysville, Kentucky, 41056","1099 US-68, Maysville, KY 41056, USA",38.640506,-83.7844232,ROOFTOP
5102,"155 Country Club Ln, Middlesboro, Kentucky, 40965","155 Country Club Lane, Middlesboro, KY 40965, USA",36.616599,-83.729906,GEOMETRIC_CENTER
5104,"1000 Ramey Ridge Rd, Morehead, Kentucky, 40351","1000 Ramey Ridge Rd, Morehead, KY 40351, USA",38.1981842,-83.5764994,RANGE_INTERPOLATED
5105,"240 Whitaker Way, Morganfield, Kentucky, 42437","240 Whitaker Way, Morganfield, KY 42437, USA",37.6907057,-87.8768217,ROOFTOP
5107,"1223 Carmargo Rd, Mount Sterling, Kentucky, 40353","1223 Camargo Rd, Mt Sterling, KY 40353, USA",38.0338382,-83.9292303,ROOFTOP
5108,"829 Cedar Rapids Rd, Mount Vernon, Kentucky, 40456","829 Cedar Rapids Rd, Mt Vernon, KY 40456, USA",37.3583153,-84.3924798,ROOFTOP
5113,"2200 Campbellsburg Rd, New Castle, Kentucky, 40050","2200 Campbellsburg Rd, New Castle, KY 40050, USA",38.4600725,-85.1649041,RANGE_INTERPOLATED
5117,"5600 Harrodsburg Rd, Nicholasville, Kentucky, 40356","5600 Harrodsburg Rd, Nicholasville, KY 40356, USA",37.9610825,-84.6033862,ROOFTOP
5118,"44 Club Ln, Nicholasville, Kentucky, 40356","44 Club Ln, Nicholasville, KY 40356, USA",37.8912295,-84.596014,ROOFTOP
5120,"314 Grayson Lake Park Rd, Olive Hill, Kentucky, 41164","314 Grayson Lake Park Rd, Olive Hill, KY 41164, USA",38.2033517,-83.023844,ROOFTOP
5121,"400 Boothfield Rd, Owensboro, Kentucky, 42301","400 Booth Field Rd, Owensboro, KY 42301, USA",37.7968342,-87.1882613,ROOFTOP
5124,"400 Boothfield Rd, Owensboro, Kentucky, 42301","400 Booth Field Rd, Owensboro, KY 42301, USA",37.7968342,-87.1882613,ROOFTOP
5128,"1122 Adams St, Paducah, Kentucky, 42001","1122 Adams St, Paducah, KY 42003, USA",37.0782099,-88.6050593,ROOFTOP
5131,"3000 Country Club Rd, Paintsville, Kentucky, 41240","2960 KY-1107, Paintsville, KY 41240, USA",37.8047662,-82.7762992,ROOFTOP
5135,"38 E Main St, Paris, Kentucky, 40361","38 E Main St, Paris, KY 40361, USA",38.2138884,-84.2484718,ROOFTOP
5136,"585 Park Mammoth Rd, Park City, Kentucky, 42160","585 Park Mammoth Rd, Park City, KY 42160, USA",37.0939536,-86.072328,ROOFTOP
5141,"75 Jenny Wiley Theater Ct, Prestonsburg, Kentucky, 41653","121 Theatre Ct, Prestonsburg, KY 41653, USA",37.692722,-82.7242903,ROOFTOP
5142,"918 Clubhouse Dr, Prestonsburg, Kentucky, 41653","918 Clubhouse Dr, Prestonsburg, KY 41653, USA",37.679971,-82.7451421,ROOFTOP
5147,"4301 S Highway 1694, Prospect, Kentucky, 40059","Hwy, KY 42602, USA",36.7383981,-85.2088473,APPROXIMATE
5148,"2300 Westerfield Dr, Providence, Kentucky, 42450","2300 Westerfield Dr, Providence, KY 42450, USA",37.4069701,-87.7356188,ROOFTOP
5153,"735 Red House Rd, Richmond, Kentucky, 40476","735 Red House Rd, Richmond, KY 40475, USA",37.7577551,-84.2905826,ROOFTOP
5156,"4214 Hwy 379, Russell Springs, Kentucky, 42642","4214 KY-379, Russell Springs, KY 42642, USA",37.011952,-85.1192417,ROOFTOP
5157,"1600 Pine Dr, Russellville, Kentucky, 42276","1600 Pine Dr, Russellville, KY 42276, USA",36.8185252,-86.8774231,ROOFTOP
5158,"650 Royal Cypress Dr, Sacramento, Kentucky, 42372","650 Royal Cypress Dr, Sacramento, KY 42372, USA",37.3886521,-87.2430795,ROOFTOP
5159,"140 Deer Lake Ln, Salem, Kentucky, 42078","140 Deer Lake Ln, Salem, KY 42078, USA",37.2623415,-88.257225,ROOFTOP
5160,"11980 E Highway 36, Salt Lick, Kentucky, 40371","11980 KY-36, Salt Lick, KY 40371, USA",38.0280532,-83.635087,ROOFTOP
5161,"51 John Kelly Dr, Scottsville, Kentucky, 42164","51 John Kelly Dr, Scottsville, KY 42164, USA",36.7460699,-86.1997323,ROOFTOP
5164,"2240 Mount Eden Rd, Shelbyville, Kentucky, 40065","2240 Mt Eden Rd, Shelbyville, KY 40065, USA",38.179349,-85.2166522,ROOFTOP
5165,"1050 Valley View Dr, Shepherdsville, Kentucky, 40165","1050 Valley View Dr, Shepherdsville, KY 40165, USA",37.9921709,-85.6691124,ROOFTOP
5168,"1811 Clubhouse Drive, Somerset, Kentucky, 42501","1811 Clubhouse Dr, Somerset, KY 42501, USA",37.1433656,-84.5658179,ROOFTOP
5169,"1216 N Highway 1247, Somerset, Kentucky, 42502","1216 KY-1247, Somerset, KY 42503, USA",37.1063623,-84.6136547,RANGE_INTERPOLATED
5172,"2220 Lancaster Rd, Stanford, Kentucky, 40484","2220 Lancaster Rd, Stanford, KY 40484, USA",37.5548033,-84.63506,RANGE_INTERPOLATED
5173,"131 Clubhouse Dr, Stearns, Kentucky, 42647","Stearns, KY 42647, USA",36.7017075,-84.4772813,GEOMETRIC_CENTER
5176,"245 Tanglewood Ct, Taylorsville, Kentucky, 40071","245 Tanglewood Ct, Taylorsville, KY 40071, USA",38.02887,-85.3081083,ROOFTOP
5177,"586 Millcreek Rd, Tompkinsville, Kentucky, 42167","586 Mill Creek Rd, Tompkinsville, KY 42167, USA",36.6924569,-85.687179,RANGE_INTERPOLATED
5179,"1 Triple Crown Blvd, Union, Kentucky, 41091","1 Triple Crown Blvd, Union, KY 41091, USA",38.9346474,-84.6442692,ROOFTOP
5185,"160 Golf Course Rd, West Liberty, Kentucky, 41472","160 Cr-1466, West Liberty, KY 41472, USA",37.9171415,-83.3010435,ROOFTOP
5186,"4940 Hwy 227 No, Wheatley, Kentucky, 40359","4940 KY-227, Owenton, KY 40359, USA",38.5948306,-84.835542,RANGE_INTERPOLATED
5191,"10924 Verterans Memorial Dr, Abbeville, Louisiana, 70510","10924 Veterans Memorial Dr, Abbeville, LA 70510, USA",29.9914298,-92.2005671,RANGE_INTERPOLATED
5196,"8100 Highway 71 S, Alexandria, Louisiana, 71302","8100 US-71, Lecompte, LA 71346, USA",31.1781285,-92.414097,ROOFTOP
5199,"400 Trails End Rd, Arcadia, Louisiana, 71001","400 Par Rd 256, Arcadia, LA 71001, USA",32.527273,-92.950769,ROOFTOP
5203,"152 Golf Course Rd, Bernice, Louisiana, 71222","152 Golf Course Rd, Bernice, LA 71222, USA",32.8239549,-92.6094773,ROOFTOP
5205,"5000 Northwood Hills Dr, Blanchard, Louisiana, 71107","5000 Northwood Hills Dr, Shreveport, LA 71107, USA",32.6004807,-93.8737541,RANGE_INTERPOLATED
5207,"180 Bossier Road, Bossier City, Louisiana, 71110","180 Bossier Rd, Barksdale AFB, LA 71110, USA",32.5021379,-93.6904241,ROOFTOP
5213,"1655 Old Spanish Trl, Cade, Louisiana, 70519","1655 Old Spanish Trl, St Martinville, LA 70582, USA",30.0820004,-91.8993034,ROOFTOP
5219,"200 Country Club Dr, Covington, Louisiana, 70433","200 Country Club Dr, Covington, LA 70433, USA",30.4130198,-90.0880155,ROOFTOP
5226,"295 Cecil Doyle Rd, Deridder, Louisiana, 70634","295 Cecil Doyle Rd, DeRidder, LA 70634, USA",30.83623,-93.32315,ROOFTOP
5227,"10 Villere Dr, Destrehan, Louisiana, 70047","10 Villere Dr, Destrehan, LA 70047, USA",29.9715845,-90.3734745,ROOFTOP
5230,"180 Country Club Dr, Farmerville, Louisiana, 71241","180 Country Club Dr, Farmerville, LA 71241, USA",32.7216059,-92.342427,ROOFTOP
5232,"1321 Corps Rd, Bldg 352, Fort Polk, Louisiana, 71459","1321 Corps Rd Bldg 352, Fort Polk, LA 71459, USA",31.0566492,-93.2179018,ROOFTOP
5234,"46402 Poplarhead Rd, Franklinton, Louisiana, 70438","46402 Poplarhead Rd, Franklinton, LA 70438, USA",30.8231238,-90.1115723,ROOFTOP
5235,"944 East 94th Street, Galliano, Louisiana, 70354","944 E 94th St, Galliano, LA 70354, USA",29.4739606,-90.2826301,ROOFTOP
5237,"10430 US 165 S, Grayson, Louisiana, 71435","10430 US-165, Grayson, LA 71435, USA",32.0150991,-92.1385574,ROOFTOP
5245,"60 Golf Club Dr, Haughton, Louisiana, 71037","60 Golf Club Dr, Haughton, LA 71037, USA",32.4392348,-93.5756541,ROOFTOP
5247,"524 Club House Rd, Hodge, Louisiana, 71247","524 Club House Dr, Jonesboro, LA 71251, USA",32.2932608,-92.7696569,RANGE_INTERPOLATED
5249,"3319 Hwy. 311, Houma, Louisiana, 70361","3319 LA-311, Houma, LA 70360, USA",29.6318169,-90.8080048,ROOFTOP
